시도,시군구,설치장소,도로명주소,위도,경도
전라남도,순천시,박약국,전라남도 순천시 환선로 128 (석현동),,
전라남도,순천시,조례큰약국,전라남도 순천시 이수로 325 (조례동),,
전라남도,순천시,이화약국,전라남도 순천시 우석로 98 (남정동),,
전라남도,순천시,이조약국,전라남도 순천시 서문성터길 1 (행동),,
전라남도,순천시,승주동아약국,전라남도 순천시 승주읍 승주로 706,,
전라남도,순천시,동아약국,"전라남도 순천시 팔마로 15-4, 동아약국 (장천동)",,
전라남도,순천시,성모약국,전라남도 순천시 해룡면 순광로 220,,
전라남도,순천시,가든약국,전라남도 순천시 장명로 47 (장천동),,
전라남도,순천시,성심약국,전라남도 순천시 해룡면 순광로 218,,
전라남도,순천시,아랫장약국,"전라남도 순천시 팔마로 48, 1층 (인제동)",,
전라남도,순천시,영재약국,전라남도 순천시 중앙로 54 (장천동),,
전라남도,순천시,은약국,전라남도 순천시 이수로 291 (조례동),,
전라남도,순천시,우리약국,전라남도 순천시 해룡면 조례못등길 123,,
전라남도,순천시,온누리조례제일약국,전라남도 순천시 조례1길 19 (조례동),,
전라남도,순천시,역전약국,전라남도 순천시 풍덕주택길 10 (조곡동),,
전라남도,순천시,21세기약국,전라남도 순천시 팔마로 22 (장천동),,
전라남도,순천시,시장약국,전라남도 순천시 장평로 53 (인제동),,
전라남도,순천시,명성온누리약국,전라남도 순천시 봉화3길 14 (조례동),,
전라남도,순천시,호남약국,전라남도 순천시 중앙로 58 (장천동),,
전라남도,순천시,보문약국,전라남도 순천시 황전면 괴목길 87,,
전라남도,순천시,중앙약국,전라남도 순천시 중앙로 82 (장천동),,
전라남도,순천시,온누리부부약국,전라남도 순천시 남산로 144 (풍덕동),,
전라남도,순천시,정성약국,전라남도 순천시 북정1길 2 (매곡동),,
전라남도,순천시,메디팜영진약국,"전라남도 순천시 삼산로 102, 1층 (용당동)",,
전라남도,순천시,동방약국,전라남도 순천시 중앙로 152 (매곡동),,
전라남도,순천시,전남약국,전라남도 순천시 비봉2길 7 (조례동),,
전라남도,순천시,온누리보건약국,전라남도 순천시 왕궁중앙길 28 (조례동),,
전라남도,순천시,성대약국,전라남도 순천시 팔마로 132 (조곡동),,
전라남도,나주시,보건소,전라남도 나주시 풍물시장2길 57-32,,
전라남도,나주시,보건소 중부지소,전라남도 나주시 금성관길 9,,
전라남도,나주시,보건소 세지지소,전라남도 나주시 세지면 동창로 130-11,,
전라남도,나주시,보건소 왕곡지소,전라남도 나주시 왕곡면 터진목길 10,,
전라남도,나주시,보건소 반남지소,전라남도 나주시 반남면 고분로 594-7 ,,
전라남도,나주시,보건소 공산지소,전라남도 나주시 공산면 공산로 113-2,,
전라남도,나주시,보건소 동강지소,전라남도 나주시 동강면 인동길 28,,
전라남도,나주시,보건소 다시지소,전라남도 나주시 다시면 다시로 175-24 ,,
전라남도,나주시,보건소 문평지소,전라남도 나주시 문평면 체암로 289,,
전라남도,나주시,보건소 노안지소,전라남도 나주시 노안면 금산로 14 ,,
전라남도,나주시,보건소 금천지소,전라남도 나주시 금천면 금영로 934 ,,
전라남도,나주시,보건소 산포지소,전라남도 나주시 산포면 산포로 468-15,,
전라남도,나주시,보건소 다도지소,전라남도 나주시 다도면 다도로 759 ,,
전라남도,나주시,보건소 봉황지소,전라남도 나주시 봉황면 죽석길 1,,
전라남도,나주시,보건소 남평보건실,전라남도 나주시 남평읍 남평2호 42-7,,
전라남도,나주시,남평우산 보건진료소,전라남도 나주시 남평읍 지석로 765-5,,
전라남도,나주시,세지성산 보건진료소,전라남도 나주시 세지면 성산덕산길 9-14,,
전라남도,나주시,왕곡신원 보건진료소,전라남도 나주시 왕곡면 예향로 3320,,
전라남도,나주시,왕곡월천 보건진료소,전라남도 나주시 왕곡면 나주서부로 575,,
전라남도,나주시,반남청송 보건진료소,전라남도 나주시 반남면 청송로 367,,
전라남도,나주시,공산백사 보건진료소,전라남도 나주시 공산면 백사장등길 11,,
전라남도,나주시,공산가송 보건진료소,전라남도 나주시 공산면 가양로 239,,
전라남도,나주시,동강대전 보건진료소,전라남도 나주시 동강면 동강로 239,,
전라남도,나주시,동강월송 보건진료소,전라남도 나주시 동강면 인월로 242-1,,
전라남도,나주시,문평계로 보건진료소,전라남도 나주시 문평면 문평로 487,,
전라남도,나주시,노안금안 보건진료소,전라남도 나주시 노안면 금안1길 6,,
전라남도,나주시,노안도산 보건진료소,전라남도 나주시 노안면 도산길 3,,
전라남도,나주시,다도방산 보건진료소,전라남도 나주시 다도면 덕림로 8,,
전라남도,나주시,봉황옥산 보건진료소,전라남도 나주시 봉황면 금봉로 288,,
전라남도,나주시,봉황운곡 보건진료소,전라남도 나주시 봉황면 운곡용곡길 9,,
전라남도,나주시,남평읍 행정복지센터,전라남도 나주시 남평읍 남평2로 42-7,,
전라남도,나주시,세지면 행정복지센터,전라남도 나주시 세지면 동창로 130-12,,
전라남도,나주시,왕곡면 행정복지센터,전라남도 나주시 왕곡면 터진목길 10,,
전라남도,나주시,반남면 행정복지센터,전라남도 나주시 반남면 자미로 6,,
전라남도,나주시,공산면 행정복지센터,전라남도 나주시 공산면 공산로128-4 ,,
전라남도,나주시,동강면 행정복지센터,전라남도 나주시 동강면 인동길 28,,
전라남도,나주시,다시면 행정복지센터,전라남도 나주시 다시면 다시로 175-24 ,,
전라남도,나주시,문평면 행정복지센터,전라남도 나주시 문평면 체암로 302 ,,
전라남도,나주시,노안면 행정복지센터,전라남도 나주시 노안면 금산로 14,,
전라남도,나주시,금천면 행정복지센터,전라남도 나주시 금천면 금영로 934 ,,
전라남도,나주시,산포면 행정복지센터,전라남도 나주시 산포면 산포로 468-15,,
전라남도,나주시,다도면 행정복지센터,전라남도 나주시 다도면 다도로 759,,
전라남도,나주시,봉황면 행정복지센터,전라남도 나주시 봉황면 봉황로 753,,
전라남도,나주시,송월동 행정복지센터,전라남도 나주시 송월4길 7,,
전라남도,나주시,영강동 행정복지센터,전라남도 나주시 삼영1길 8,,
전라남도,나주시,금남동 행정복지센터,전라남도 나주시 금성관길 9,,
전라남도,나주시,성북동 행정복지센터,전라남도 나주시 성북2길 6,,
전라남도,나주시,영산동 행정복지센터,전라남도 나주시 예향로 3872,,
전라남도,나주시,이창동 행정복지센터,전라남도 나주시 영산포로 182-7,,
전라남도,나주시,빛가람동 행정복지센터,전라남도 나주시 빛가람로 719,,
전라남도,나주시,중흥S클래스센트럴1차,전라남도 나주시 우정로 77,,
전라남도,나주시,중흥S클래스센트랄2차,전라남도 나주시 우정로 101,,
전라남도,나주시,중흥S클래스 리버티,전라남도 나주시 한빛로 127,,
전라남도,나주시,혁신도시 LH1단지,전라남도 나주시 그린로 63,,
전라남도,나주시,혁신도시 LH2단지,전라남도 나주시 중야1길 42,,
전라남도,나주시,혁신도시 LH3단지,전라남도 나주시 그린로 154,,
전라남도,나주시,에듀캐슬,전라남도 나주시 그린로 276,,
전라남도,나주시,혁신도시 LH5단지,"전라남도 나주시 월정3길 17, 501동",,
전라남도,나주시,혁신도시 LH6단지,"전라남도 나주시 월정3길 25, 601동",,
전라남도,나주시,우미린아파트,"전라남도 나주시 한빛로 61, 101동",,
전라남도,나주시,루멘하임,"전라남도 나주시 그린로 328, 101동",,
전라남도,나주시,사랑으로 부영2차,"전라남도 나주시 그린로 125, 201동",,
전라남도,나주시,사랑으로 부영3차,전라남도 나주시 빛가람로 800,,
전라남도,나주시,이노시티애시앙1차,전라남도 나주시 한빛로 91,,
전라남도,나주시,영무예다음,"전라남도 나주시 월정1길 20, 101동",,
전라남도,나주시,대광로제비앙,전라남도 나주시 그린로 153,,
전라남도,나주시,대방엘리움 1차,전라남도 나주시 중야1길 37,,
전라남도,나주시,대방엘리움 2차,전라남도 나주시 중야1길 15,,
전라남도,나주시,현대아파트,전라남도 나주시 북망문길 40,,
전라남도,나주시,이지더원,빛가람동 550,,
전라남도,나주시,대방노블랜드1차,"전라남도 나주시 대호길 76-8, 101동",,
전라남도,나주시,대방노블랜드2차,전라남도 나주시 대호길 59-15,,
전라남도,나주시,성북주공아파트,전라남도 나주시 대호길 10,,
전라남도,나주시,삼성아파트,전라남도 나주시 죽림동 39,,
전라남도,나주시,송월주공,전라남도 나주시 남고문로 36-14,,
전라남도,나주시,송월부영2차,전라남도 나주시 나주로 41-23,,
전라남도,나주시,힐데스하임,전라남도 나주시 송월동 1141,,
전라남도,나주시,양우내안애센텀시티,전라남도 나주시 송월동 1142,,
전라남도,나주시,용산주공1차,전라남도 나주시 용산동 64-1,,
전라남도,나주시,용산주공2차,전라남도 나주시 영나로 2421,,
전라남도,나주시,삼영부영1차,전라남도 나주시 삼영1길 61,,
전라남도,나주시,호반1차아파트,전라남도 나주시 건재로 209,,
전라남도,나주시,중우하나린,전라남도 나주시 남평읍 강변2길 20,,
전라남도,나주시,양우내안애 1차,전라남도 나주시 남평읍 강변1길 21-31,,
전라남도,나주시,양우내안애 2차,전라남도 나주시 남평읍 지석로 167,,
전라남도,나주시,코오롱 하늘채,전라남도 나주시 천석길 35,,
전라남도,나주시,나주시가족센터,전라남도 나주시 시청길 17,,
전라남도,나주시,람바다 앞,전라남도 나주시 중앙로 41,,
전라남도,나주시,노인회관앞,전라남도 나주시 과원길 38(산정동),,
전라남도,나주시,송월주공 상가 앞,전라남도 나주시 남고문로 36-16(송월동),,
전라남도,나주시,송월부영아파트 입구,전라남도 나주시 나주로 41-17(송월동),,
전라남도,나주시,대방아파트 입구,전라남도 나주시 대호길 76-8(대호동),,
전라남도,나주시,영강농협 앞,전라남도 나주시 영산포로 266(삼영동),,
전라남도,나주시,태양수퍼 옆,전라남도 나주시 이창1길 16(이창동),,
전라남도,나주시,영산포여중 앞,전라남도 나주시 이창1길 32(이창동),,
전라남도,나주시,빛가람동사무소 앞,전라남도 나주시 빛가람로 719 (빛가람동),,
전라남도,나주시,우정사업정보센터 앞,전라남도 나주시 정보화길 1 (빛가람동),,
전라남도,나주시,동신대학교우체국,전라남도 나주시 동신대길 10(대호동),,
전라남도,나주시,빛가람우체국,전라남도 나주시 그린로 312(빛가람동),,
전라남도,나주시,나주우체국,전라남도 나주시 시청길 18(송월동),,
전라남도,나주시,나주성북동우체국,전라남도 나주시 금성길 46(성북동),,
전라남도,나주시,영산포우체국,전라남도 나주시 영산포로 187(영산동),,
전라남도,나주시,남평우체국,전라남도 나주시 남평읍 남평2로 42-8(남평리),,
전라남도,나주시,왕곡우체국,전라남도 나주시 왕곡면 나주서부로 382(덕산리),,
전라남도,나주시,세지우체국,전라남도 나주시 세지면 동창로 130-5(오봉리),,
전라남도,나주시,다도우체국,전라남도 나주시 다도면 다도로 755(신동리),,
전라남도,나주시,봉황우체국,전라남도 나주시 봉황면 봉황로 720-1(죽석리),,
전라남도,나주시,나주금천우체국,전라남도 나주시 금천면 금영로 923(오강리),,
전라남도,나주시,산포우체국,전라남도 나주시 산포면 산포로 420(매성리),,
전라남도,나주시,공산우체국,전라남도 나주시 공산면 공산로 112(금곡리),,
전라남도,나주시,다시우체국,전라남도 나주시 다시면 다시로 187(월태리),,
전라남도,나주시,반남우체국,전라남도 나주시 반남면 고분로 589(흥덕리),,
전라남도,나주시,문평우체국,전라남도 나주시 문평면 체암로 297(안곡리),,
전라남도,나주시,노안우체국,전라남도 나주시 노안면 금산로 29(금동리),,
전라남도,나주시,나주동강우체국,전라남도 나주시 동강면 인동길 25-8(인동리),,
전라남도,광양시,광양시보건소,전라남도 광양시 광양읍 인덕로 1100,,
전라남도,광양시,중마통합보건지소,전라남도 광양시 중마동 중동로 42,,
전라남도,광양시,봉강보건지소,전라남도 광양시 봉강면 비봉길 1,,
전라남도,광양시,옥룡보건지소,전라남도 광양시 옥룡면 신재로 615,,
전라남도,광양시,옥곡보건지소,전라남도 광양시 옥곡면 옥진로 658,,
전라남도,광양시,진상보건지소,전라남도 광양시 진상면 신시길 232,,
전라남도,광양시,진월보건지소,전라남도 광양시 진월면 선소중앙길 32,,
전라남도,광양시,다압보건지소,전라남도 광양시 다압면 섬진강매화로 2147,,
전라남도,광양시,세풍보건진료소,전라남도 광양시 광양읍 부흥길 16,,
전라남도,광양시,사곡보건진료소,전라남도 광양시 광양읍 사곡로 213,,
전라남도,광양시,조령보건진료소,전라남도 광양시 봉강면 성불로 815,,
전라남도,광양시,죽전보건진료소,전라남도 광양시 옥룡면 내천길 4,,
전라남도,광양시,추산보건진료소,전라남도 광양시 옥룡면 백계로 124,,
전라남도,광양시,동곡보건진료소,전라남도 광양시 옥룡면 동동길 43-8,,
전라남도,광양시,대죽보건진료소,전라남도 광양시 옥곡면 대죽1길 108-3,,
전라남도,광양시,어치보건진료소,전라남도 광양시 진상면 백학로 531,,
전라남도,광양시,오사보건진료소,전라남도 광양시 진월면 진월추동길 66,,
전라남도,광양시,월길보건진료소,전라남도 광양시 진월면 섬진강 매화로 826,,
전라남도,광양시,도사보건진료소,전라남도 광양시 다압면 다사길 37,,
전라남도,광양시,금천보건진료소,전라남도 광양시 다압면 평동길 56-7,,
전라남도,광양시,황길보건진료소,전라남도 광양시 골약동 하포길 77,,
전라남도,광양시,태인보건진료소,전라남도 광양시 태인동 용지2길 13,,
전라남도,광양시,더좋은약국,"전라남도 광양시 중마중앙로 13, 1층 (중동)",,
전라남도,광양시,온누리시장약국,"전라남도 광양시 공영로 73, 1층 (중동)",,
전라남도,광양시,백운산약국,전라남도 광양시 광양읍 대림오성로 61,,
전라남도,광양시,광양밝은약국,"전라남도 광양시 광양읍 숲샘길 129, 1층",,
전라남도,광양시,청춘약국,전라남도 광양시 발섬5길 9(중동),,
전라남도,광양시,녹십자약국,"전라남도 광양시 광양읍 대림오성로 100, 1층",,
전라남도,광양시,공약국,"전라남도 광양시 중마중앙로 81, 1층 (중동)",,
전라남도,광양시,광양나라약국,"전라남도 광양시 광양읍 숲샘길 88, 1층",,
전라남도,광양시,열린 약국,"전라남도 광양시 광장로 70, 상가2동 107호 (중동, 성호2차아파트)",,
전라남도,광양시,호남약국,전라남도 광양시 광양읍 신재로 75,,
전라남도,광양시,중동프라자약국,"전라남도 광양시 중마중앙로 87-1, 1층 101호 (중동)",,
전라남도,광양시,길약국,"전라남도 광양시 중마중앙로 71-1, 1층 북동쪽 일부호 (중동)",,
전라남도,광양시,하나로약국,전라남도 광양시 중마중앙로 75 (중동),,
전라남도,광양시,바른약국,전라남도 광양시 사동로 187 (마동),,
전라남도,광양시,성모온누리약국,전라남도 광양시 중마중앙로 15 (중동),,
전라남도,광양시,태인약국,전라남도 광양시 백운1로 153 (태인동),,
전라남도,광양시,조은약국,"전라남도 광양시 광양읍 신재로 18, 1층",,
전라남도,광양시,생약국,전라남도 광양시 광양읍 칠성로 51,,
전라남도,광양시,중마대형약국,"전라남도 광양시 광장로 147, 1층 (중동)",,
전라남도,광양시,용강약국,전라남도 광양시 광양읍 와룡길 9-4,,
전라남도,광양시,그린약국,전라남도 광양시 광양읍 인덕로 996,,
전라남도,광양시,중마약국,전라남도 광양시 중마중앙로 83 (중동),,
전라남도,광양시,광영승주약국,전라남도 광양시 광영로 75 (광영동),,
전라남도,광양시,농협마트약국,"전라남도 광양시 공영로 25, 1층 (중동, 동광양하나트마트내)",,
전라남도,광양시,대웅약국,"전라남도 광양시 공영로 66, 1층 (중동)",,
전라남도,광양시,우리온누리약국,전라남도 광양시 광양읍 매천로 841,,
전라남도,광양시,w-store광양서울약국,전라남도 광양시 진등6길 51 (마동),,
전라남도,광양시,가야산약국,전라남도 광양시 진등길 19 (중동),,
전라남도,광양시,옵티마사랑한약국,"전라남도 광양시 폭포사랑길 99 (금호동, 백운쇼핑센터내 1층)",,
전라남도,광양시,선샤인약국,"전라남도 광양시 광장로 125 (중동, 광양시티프라자 A-110)",,
전라남도,광양시,맑은샘약국,전라남도 광양시 광장로 142 (중동),,
전라남도,광양시,인성약국,전라남도 광양시 광영로 44-1 (광영동),,
전라남도,광양시,보배약국,"전라남도 광양시 공영로 77, 1층 (중동)",,
전라남도,광양시,하나약국,"전라남도 광양시 진상면 학연로 10, 1층",,
전라남도,광양시,로타리큰약국,"전라남도 광양시 광양읍 남문2길 30-39, 1층",,
전라남도,광양시,한우리약국,"전라남도 광양시 중마중앙로 142, 101호 (중동)",,
전라남도,광양시,새옥곡약국,전라남도 광양시 옥곡면 옥진로 675,,
전라남도,광양시,나래약국,"전라남도 광양시 광양읍 용강1길 12, 103~104호 (창덕에버빌상가 )",,
전라남도,광양시,건강약국,"전라남도 광양시 금영로 153, 1층 (광영동)",,
전라남도,광양시,국제온누리약국,"전라남도 광양시 광양읍 백운로 1, 1층",,
전라남도,광양시,무등온누리약국,전라남도 광양시 백운로 1109 (중동),,
전라남도,광양시,큰사랑약국,전라남도 광양시 금영로 149 (광영동),,
전라남도,광양시,한샘약국,전라남도 광양시 중마중앙로 55 (중동),,
전라남도,광양시,세종약국,전라남도 광양시 광양읍 칠성로 55,,
전라남도,광양시,팔마약국,전라남도 광양시 광양읍 신재로 48,,
전라남도,광양시,십자당약국,전라남도 광양시 광양읍 읍성길 151,,
전라남도,광양시,메디팜명재약국,전라남도 광양시 광양읍 순광로 697,,
전라남도,광양시,메디팜유진약국,"전라남도 광양시 중마로 172, 1층 (중동)",,
전라남도,광양시,천일온누리약국,전라남도 광양시 중마중앙로 79 (중동),,
전라남도,광양시,백제약국,전라남도 광양시 광양읍 순광로 689,,
전라남도,광양시,제철구내약국,전라남도 광양시 백운로 1638-11 (금호동),,
전라남도,담양군,담양보건소,전라남도 담양군 담양읍 완동길 10-11,,
전라남도,담양군,봉산보건지소,전라남도 담양군 봉산면 신학길 8,,
전라남도,담양군,고서보건지소,전라남도 담양군 고서면 원등1길 11,,
전라남도,담양군,가사문학보건지소,전라남도 담양군 가사문학면 가사문학로 1143-17,,
전라남도,담양군,창평보건지소,전라남도 담양군 창평면 의병로 118,,
전라남도,담양군,대덕보건지소,전라남도 대덕면 창평현로 903,,
전라남도,담양군,무정보건지소,전라남도 담양군 무정면 술지2길 20-10,,
전라남도,담양군,금성보건지소,전라남도 담양군 금성면 석현길 10-7,,
전라남도,담양군,용면보건지소,전라남도 담양군 용면 추월산로 369,,
전라남도,담양군,월산보건지소,전라남도 담양군 월산면 도개길 15-36,,
전라남도,담양군,수북보건지소,전라남도 담양군 수북면 추성1로 705,,
전라남도,담양군,대전보건지소,전라남도 담양군 대전면 대치8길 21-5,,
전라남도,담양군,양지보건진료소,전라남도 담양군 봉산면 양지길 17,,
전라남도,담양군,원주보건진료소,전라남도 담양군 고서면 주평길 30,,
전라남도,담양군,인암보건진료소,전라남도 담양군 가사문학면 인암길 20-9,,
전라남도,담양군,용대보건진료소,전라남도 담양군 대덕면 용대길 38,,
전라남도,담양군,금산보건진료소,전라남도 담양군 대덕면 금산길 315,,
전라남도,담양군,덕성보건진료소,전라남도 담양군 금성면 덕성길 48-8,,
전라남도,담양군,외추보건진료소,전라남도 담양군 금성면 외추길 17-7,,
전라남도,담양군,용연보건진료소,전라남도 담양군 용면 분통길 25,,
전라남도,담양군,복정보건진료소,전라남도 담양군 월산면 도개길 15-36,,
전라남도,담양군,수남보건진료소,전라남도 담양군 수북면 한수동로 352-7,,
전라남도,담양군,삼산보건진료소,전라남도 담양군 대전면 덕진옥산길 6,,
전라남도,담양군,하나로약국,전라남도 담양군 담양읍 담주3길 3,,
전라남도,담양군,영생약국,전라남도 담양군 담양읍 중앙로 25-1,,
전라남도,담양군,담양약국,전라남도 담양군 담양읍 중앙로 29-7,,
전라남도,담양군,건강약국,전라남도 담양군 담양읍 중앙로 34,,
전라남도,담양군,신약국(한약취급),전라남도 담양군 담양읍 중앙로 40-1,,
전라남도,담양군,김약국,전라남도 담양군 담양읍 천변7길 26,,
전라남도,담양군,참약국,전라남도 담양군 담양읍 객사길 10,,
전라남도,담양군,새희망약국,전라남도 담양군 담양읍 죽녹원로 51,,
전라남도,담양군,태성약국,전라남도 담양군 담양읍 죽향대로 1201,,
전라남도,담양군,담양종로약국,전라남도 담양군 담양읍 중앙로 30-1,,
전라남도,담양군,미래온누리약국,전라남도 담양군 담양읍 지침3길 5,,
전라남도,담양군,터미널약국,전라남도 담양군 담양읍 지침3길 8-1,,
전라남도,담양군,담양좋은약국,전라남도 담양군 담양읍 천변7길 23,,
전라남도,담양군,고서약국,전라남도 담양군 고서면 가사문학로 329,,
전라남도,담양군,우리약국,전라남도 담양군 고서면 원등1길 4,,
전라남도,담양군,한재약국,전라남도 담양군 대전면 추성1로 190,,
전라남도,담양군,태원약국,전라남도 담양군 대전면 추성1로 198,,
전라남도,담양군,수북좋은약국,전라남도 담양군 수북면 한수동로 564,,
전라남도,담양군,담양유명약국,전라남도 담양군 수북면 추성1로 734,,
전라남도,담양군,창평미소약국,전라남도 담양군 창평면 의병로 126-1,,
전라남도,담양군,창평종로약국,전라남도 담양군 창평면 의병로 131,,
전라남도,담양군,창평약국,전라남도 담양군 창평면 의병로 137,,
전라남도,곡성군,보건의료원,전라남도 곡성군 곡성읍 곡성로 854,,
전라남도,곡성군,오곡보건지소,전라남도 곡성군 오곡면 기차마을로 120,,
전라남도,곡성군,삼기보건지소,전라남도 곡성군 삼기면 원등1길 65,,
전라남도,곡성군,석곡보건지소,전라남도 곡성군 석곡면 석곡로79,,
전라남도,곡성군,목사동보건지소,전라남도 곡성군 목사동면 평리고두길 58,,
전라남도,곡성군,죽곡보건지소,전라남도 곡성군 죽곡면 오죽로5,,
전라남도,곡성군,고달보건지소,전라남도 곡성군 고달면 목동1길 16,,
전라남도,곡성군,옥과보건지소,전라남도 곡성군 옥과면 리문6길 25,,
전라남도,곡성군,입면보건지소,전라남도 곡성군 입면 금산택촌길 6,,
전라남도,곡성군,압록보건진료소,전라남도 곡성군 오곡면 섬진강로 1066,,
전라남도,곡성군,근촌보건진료소,전라남도 곡성군 삼기면 노치로1235,,
전라남도,곡성군,연반보건진료소,전라남도 곡성군 석곡면 전기길51-6,,
전라남도,곡성군,염곡보건진료소,전라남도 곡성군 석곡면 염곡길25,,
전라남도,곡성군,대곡보건진료소,전라남도 곡성군 목사동면 대곡당산길 10,,
전라남도,곡성군,죽정보건진료소,전라남도 곡성군 목사동면 주목로 552-2,,
전라남도,곡성군,동계보건진료소,전라남도 곡성군 죽곡면 동계길 74,,
전라남도,곡성군,봉정보건진료소,전라남도 곡성군 죽곡면 봉정범계길7,,
전라남도,곡성군,백곡보건진료소,전라남도 곡성군 고달면고주로242,,
전라남도,곡성군,합강보건진료소,전라남도 곡성군 옥과면 월파로 447,,
전라남도,곡성군,삼오보건진료소,전라남도 곡성군 입면 삼오삼응길 26,,
전라남도,곡성군,흥복보건진료소,전라남도 곡성군 겸면 산이재로 687,,
전라남도,곡성군,남양보건진료소,전라남도 곡성군 겸면 곡순로 1866,,
전라남도,곡성군,봉동보건진료소,전라남도 곡성군 오산면 오산로 605-1,,
전라남도,곡성군,선세보건진료소,전라남도 곡성군 오산면 작천길17,,
전라남도,곡성군,보건약국,전라남도 곡성군 곡성읍 중앙로 89,,
전라남도,곡성군,정민약국,전라남도 곡성군 곡성읍 중앙로 99,,
전라남도,곡성군,온누리중앙,전라남도 곡성군 곡성읍 중앙로 119,,
전라남도,곡성군,곡성종로약국,전라남도 곡성군 곡성읍 중앙로 105,,
전라남도,곡성군,곡성건강약국,전라남도 곡성군 곡성읍 곡성로 761,,
전라남도,곡성군,다나은약국,전라남도 곡성군 곡성읍 곡성로 852,,
전라남도,곡성군,상아약국,전라남도 곡성군 옥과면 대학로 136,,
전라남도,곡성군,온누리건강한약국,전라남도 곡성군 옥과면 대학로 158,,
전라남도,곡성군,수성종로약국,전라남도 곡성군 옥과면 리문5길 9-2,,
전라남도,곡성군,설산약국,전라남도 곡성군 옥과면 대학로 160,,
전라남도,곡성군,정성약국,전라남도 곡성군 옥과면 대학로 191,,
전라남도,곡성군,장수약국,전라남도 곡성군 옥과면 리문5길 7,,
전라남도,곡성군,심약국,전라남도 곡성군 석곡면 석곡로 53,,
전라남도,곡성군,광주약국,전라남도 곡성군 석곡면 석곡로 56,,
전라남도,곡성군,느티나무약국,전라남도 곡성군 곡성읍 읍내14길 8,,
전라남도,구례군,구례군 보건의료원,전라남도 구례군 구례읍 동편제길 30,,
전라남도,구례군,문척보건지소,전라남도 구례군 문척면 수달생태로 281,,
전라남도,구례군,간전보건지소,전라남도 구례군 간전면 안음길 3,,
전라남도,구례군,토지복지소,전라남도 구례군 토지면 섬진강대로 5033,,
전라남도,구례군,마산보건지소,전라남도 구례군 마산면 화엄사로 159,,
전라남도,구례군,광의보건지소,전라남도 구례군 광의면 철쭉동산로 14,,
전라남도,구례군,용방보건지소,전라남도 구례군 용방면 하용길 5,,
전라남도,구례군,산동보건지소,전라남도 구례군 산동면 원촌1길 13-5,,
전라남도,구례군,계산보건진료소,전라남도 구례군 구례읍 하유길 21-29,,
전라남도,구례군,죽마보건진료소,전라남도 구례군 문척면 죽연길 18-17,,
전라남도,구례군,토금보건진료소,전라남도 구례군 문척면 토금길 108-1,,
전라남도,구례군,효곡보건진료소,전라남도 구례군 간전면 효죽길 1,,
전라남도,구례군,외곡보건진료소,전라남도 구례군 토지면 피아골로 7,,
전라남도,구례군,하천보건진료소,전라남도 구례군 간전면 하천길 32,,
전라남도,구례군,내동보건진료소,전라남도 구례군 토지면 피아골 665,,
전라남도,구례군,도암보건진료소,전라남도 구례군 용방면 도암1길 28,,
전라남도,구례군,이평보건진료소,전라남도 구례군 산동면 이촌길 4,,
전라남도,구례군,외산보건진료소,전라남도 구례군 산동면 내온길 13,,
전라남도,구례군,원달보건진료소,전라남도 구례군 산동면 단전길 14,,
전라남도,구례군,관산보건진료소,전라남도 구례군 관산구산길 59-14,,
전라남도,고흥군,고흥군보건소,전라남도 고흥군 고흥읍 등암3길 5,,
전라남도,고흥군,도양보건지소,전라남도 고흥군도양읍 녹동 남촌 2길 14,,
전라남도,고흥군,풍양보건지소,전라남도 고흥군풍양면 죽시장터길 3,,
전라남도,고흥군,도덕보건지소,전라남도 고흥군도덕면 고흥로 491,,
전라남도,고흥군,금산보건지소,전라남도 고흥군금산면 거금중앙길 86-4,,
전라남도,고흥군,도화보건지소,전라남도 고흥군도화면 도화로 502,,
전라남도,고흥군,포두보건지소,전라남도 고흥군포두면 우주로 597,,
전라남도,고흥군,봉래보건지소,전라남도 고흥군봉래면 축정1길 16,,
전라남도,고흥군,동일보건지소,전라남도 고흥군동일면 양화길 10,,
전라남도,고흥군,점암보건지소,전라남도 고흥군점암면 점암학교길 28,,
전라남도,고흥군,영남보건지소,전라남도 고흥군영남면 해맞이로 10,,
전라남도,고흥군,과역보건지소,전라남도 고흥군과역면 송학큰길52-1,,
전라남도,고흥군,남양보건지소,전라남도 고흥군남양면 남양로 26,,
전라남도,고흥군,동강보건지소,전라남도 고흥군동강면 서민호길 5,,
전라남도,고흥군,대서보건지소,전라남도 고흥군대서면 봉두로 579,,
전라남도,고흥군,두원중앙보건지소,전라남도 고흥군두원면 두원로482,,
전라남도,고흥군,두원북보건지소,전라남도 고흥군두원면 두원로 896,,
전라남도,고흥군,득량보건진료소,전라남도 고흥군 도양읍 득량관선길 89-13,,
전라남도,고흥군,시산보건진료소,전라남도 고흥군 도양읍 시산살푸섬길 1,,
전라남도,고흥군,풍남보건진료소,전라남도 고흥군 풍양면 천마로 1497,,
전라남도,고흥군,가야보건진료소,전라남도 고흥군 도덕면 고흥만로 484,,
전라남도,고흥군,오천보건진료소,전라남도 고흥군 금산면 오천서당길 14-11,,
전라남도,고흥군,신평보건진료소,전라남도 고흥군 금산면 평산1길14,,
전라남도,고흥군,연홍보건진료소,전라남도 고흥군 금산면 연홍길 30,,
전라남도,고흥군,신호보건진료소,전라남도 고흥군 도화면 문안길 217-3,,
